,x,y,counts
524,120.2655796199202,333.01768580849665,35
525,101.31075085269896,198.0048058767196,39
526,120.2655796199202,333.01768580849665,33
527,100.04362043595344,198.29391268544086,47
528,122.18751594662358,332.9954468229384,27
529,100.04362043595344,198.29391268544086,41
530,122.18751594662358,332.9954468229384,37
531,97.95157777047531,199.07227717220118,39
532,125.16396546038143,333.0288053009222,32
533,97.95157777047531,199.07227717220118,33
534,96.94807617830813,199.68384926904247,38
535,126.19296537303137,333.18447819770836,24
536,126.19296537303137,333.18447819770836,23
537,127.970329387733,333.3846290663185,23
538,95.76598836760284,199.9395975997801,34
539,129.73918912044056,333.5958994266468,49
540,95.76598836760284,199.9395975997801,38
541,130.74267786699656,333.5958994266468,23
542,94.24373268076958,200.07303151242263,31
543,94.24373268076958,200.07303151242263,36
544,130.74267786699656,333.5958994266468,37
545,92.77250184703553,200.2843018727509,39
546,92.77250184703553,200.2843018727509,41
547,133.1918717182167,333.4847045002699,34
548,91.49687220789828,199.80616368784493,54
549,133.1918717182167,333.4847045002699,39
550,91.49687220789828,199.80616368784493,30
551,135.15633268909036,333.01768580849665,35
552,136.1598225750727,332.8953713896944,33
553,89.81304117609663,199.13899412816883,35
554,136.1598225750727,332.8953713896944,28
555,89.81304117609663,199.13899412816883,39
556,87.61045457035557,198.14935928178755,40
557,138.00521912398096,333.15111972043184,25
558,86.62396788556637,197.6934600817325,36
559,138.00521912398096,333.15111972043184,31
560,86.62396788556637,197.6934600817325,40
561,139.67202811406196,333.4624655147116,34
562,83.58796556827544,197.037410014482,47
563,140.79457464998862,333.4847045002699,34
564,81.73404697373634,196.83725914657916,50
565,140.79457464998862,333.4847045002699,26
566,81.73404697373634,196.83725914657916,38
567,142.76753590552187,333.45134602157884,33
568,77.17578773608825,196.43695741077354,46
569,143.83055376121098,333.44022652986064,27
570,143.83055376121098,333.44022652986064,35
571,145.9735961512802,333.58477993422133,30
572,72.4049229845127,195.99217770455857,59
573,72.4049229845127,195.99217770455857,45
574,145.9735961512802,333.58477993422133,20
575,148.04009883116098,333.97396217760144,28
576,67.78713271229428,195.8142658215068,69
577,149.16264454923285,334.0740376115528,26
578,151.09308481460326,334.06291811842004,31
579,63.61156085313507,195.84762430019788,100
580,59.58056083010918,195.85874379191605,241
581,152.35169957180926,333.8850062360755,22
582,152.35169957180926,333.8850062360755,28
583,57.68411999742403,195.83650480706504,506
584,154.3756838343627,334.02955964114363,38
585,53.984784969121,195.7253098799808,514
586,154.3756838343627,334.02955964114363,17
587,52.42851308124363,195.64747343158768,249
588,155.6683147437367,333.8961257292084,36
589,51.11886313239109,195.6919514027044,157
590,155.6683147437367,333.8961257292084,34
591,51.11886313239109,195.6919514027044,173
592,156.7993687083424,333.5958994266468,25
593,156.7993687083424,333.5958994266468,32
594,48.6271256166734,196.07001415224445,86
595,48.6271256166734,196.07001415224445,97
596,158.38113130389533,334.34090543542334,42
597,159.37611129030415,334.7745656492126,29
598,47.07935767891925,196.08113364537715,86
599,159.37611129030415,334.7745656492126,29
600,47.07935767891925,196.08113364537715,71
601,45.68466562557994,196.1144921240683,66
602,161.4085926255004,335.5640496283985,35
603,45.68466562557994,196.1144921240683,41
604,162.61618014382802,335.60852759880777,31
605,44.52809043741431,196.58151081584148,60
606,165.6181411107161,335.6752445547754,40
607,165.6181411107161,335.6752445547754,26
608,44.52809043741431,196.58151081584148,59
609,43.35450930477021,196.20344806488686,32
610,168.6881442291638,334.93023854599886,42
611,42.546610829878674,195.36948611529186,40
612,168.6881442291638,334.93023854599886,35
613,42.546610829878674,195.36948611529186,49
614,171.9112187884972,334.4854588404913,45
615,41.53461205214106,194.14634192160926,52
616,171.9112187884972,334.4854588404913,34
617,175.1768134721367,334.1073960895367,34
618,41.53461205214106,194.14634192160926,56
619,176.23982806542728,334.37426391340705,37
620,39.9783423487306,193.15670707452068,34
621,177.3878853399963,334.52993681019325,30
622,38.558137860158155,193.00103417773445,51
623,177.3878853399963,334.52993681019325,37
624,38.558137860158155,193.00103417773445,53
625,35.479610416170274,192.76752483184788,24
626,180.11771366799522,334.61889275171916,45
627,181.3423129540813,334.37426391340705,37
628,35.479610416170274,192.76752483184788,37
629,181.3423129540813,334.37426391340705,51
630,32.707235878409364,192.0558773010553,53
631,31.440107660215673,191.6778145501005,35
632,183.54488775702492,334.1963520303553,34
633,31.440107660215673,191.6778145501005,38
634,183.54488775702492,334.1963520303553,41
635,29.552172286645174,190.73265767342133,46
636,186.62338508873088,334.3520249278488,36
637,28.659230236171457,190.0543686213197,38
638,189.9569985008397,335.1526284001674,36
639,27.579195240847074,189.3538405836599,29
640,189.9569985008397,335.1526284001674,47
641,26.371596619344352,188.75338797995144,41
642,192.7463488278851,335.77531998943414,42
643,24.17750919850911,187.37457088948275,37
644,192.7463488278851,335.77531998943414,42
645,24.17750919850911,187.37457088948275,38
646,195.20403845809108,336.32017512960044,34
647,23.080467440378126,185.30634525448696,39
648,196.63273678931947,336.1089047692722,33
649,198.10395382486755,336.05330730572996,54
650,23.080467440378126,185.30634525448696,32
651,21.91539192757745,182.99349077976444,28
652,198.10395382486755,336.05330730572996,41
653,199.4646069262321,336.7649548358154,42
654,21.91539192757745,182.99349077976444,27
655,199.4646069262321,336.7649548358154,44
656,21.030956660551126,179.90227181828166,25
657,201.35251360231445,337.6989922200692,38
658,21.030959335195387,177.97859958764658,35
659,202.2879625655813,338.17713040426787,40
660,21.030959335195387,177.97859958764658,28
661,202.2879625655813,338.17713040426787,37
662,21.013955742814048,174.47595939864,35
663,21.013955742814048,174.47595939864,27
664,203.62309687398533,339.3335576412755,41
665,20.835371232141746,171.31802348118964,25
666,205.61305671292342,339.96736872367507,36
667,20.741826542743265,169.950325884561,22
668,205.61305671292342,339.96736872367507,42
669,20.68229845735437,168.8161376316971,19
670,208.14729116223702,339.8784127821492,49
671,20.63127699328546,165.9250695395318,30
672,20.69080877476804,164.36834056601126,31
673,209.4909481067709,339.65602292939536,36
674,210.79208517335564,339.3780356123921,31
675,210.79208517335564,339.3780356123921,31
676,21.073501549941657,162.85608956431463,35
677,213.2752982121177,339.0555703249796,37
678,21.073501549941657,162.85608956431463,40
679,21.71132349463399,159.99837994942578,29
680,214.6444658279861,338.966614384161,30
681,214.6444658279861,338.966614384161,44
682,21.71132349463399,159.99837994942578,45
683,216.9916167788003,338.3661617797452,41
684,22.238590400910187,157.24074576848838,41
685,22.238590400910187,157.24074576848838,35
686,218.12267804148632,337.62115577167606,42
687,21.51573438526837,154.09392934417073,33
688,219.3898059785972,336.8539107773413,47
689,21.481719072762562,152.9263826147377,29
690,219.3898059785972,336.8539107773413,46
691,21.481719072762562,152.9263826147377,34
692,221.32875984213246,336.17562172523975,37
693,23.16556236811371,150.91375444186937,39
694,222.67241649308343,336.00882933532074,34
695,23.16556236811371,150.91375444186937,38
696,223.76945407937103,335.77531998943414,49
697,22.33214946397769,148.83440931444812,35
698,223.76945407937103,335.77531998943414,45
699,225.4532719484987,335.908753900662,43
